#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
E_oxidotolerans_JCM_12280 -         glmS                 RF00234    cm        1      171  1725262  1725421      +    no    1 0.47   0.0  112.0   1.8e-26 !   -
E_marinum_DSM_16307       -         glmS                 RF00234    cm        1      171    29551    29400      -    no    1 0.53   0.0  106.8   4.7e-25 !   -
Eaurantiacum              -         glmS                 RF00234    cm        1      171    52411    52260      -    no    1 0.54   0.0  106.6   5.3e-25 !   -
Echiriqhuca               -         glmS                 RF00234    cm        1      171  2468503  2468353      -    no    1 0.53   0.0  106.2   6.9e-25 !   -
Ealkaliphilum_12_1        -         glmS                 RF00234    cm        1      171  1050657  1050809      +    no    1 0.53   0.0  106.0     8e-25 !   -
Emexicanum                -         glmS                 RF00234    cm        1      171  2758851  2759001      +    no    1 0.52   0.0  105.5   1.1e-24 !   -
E_antarcticum_dsm14480    -         glmS                 RF00234    cm        1      171  1710368  1710529      +    no    1 0.48   0.0  105.3   1.2e-24 !   -
E_profundum_PHM_11        -         glmS                 RF00234    cm        1      171    32007    31856      -    no    1 0.53   0.0  105.2   1.3e-24 !   -
Ealkaliphilum_12_1        -         glmS                 RF00234    cm        1      171  1382707  1382555      -    no    1 0.53   0.0  105.0   1.5e-24 !   -
E_sp_AT1b                 -         glmS                 RF00234    cm        1      171  2131390  2131541      +    no    1 0.54   0.0  104.8   1.6e-24 !   -
Eaurantiacum              -         glmS                 RF00234    cm        1      171   634035   634186      +    no    1 0.54   0.0  104.7   1.8e-24 !   -
E_sp_AT1b                 -         glmS                 RF00234    cm        1      171  1542761  1542610      -    no    1 0.56   0.0  100.0   3.6e-23 !   -
E_profundum_PHM_11        -         glmS                 RF00234    cm        1      171   579930   580081      +    no    1 0.56   0.0   99.5   4.7e-23 !   -
E_marinum_DSM_16307       -         glmS                 RF00234    cm        1      171   575015   575166      +    no    1 0.55   0.0   99.3   5.4e-23 !   -
E_sibiricum_255-15        -         glmS                 RF00234    cm        1      171   159274   159433      +    no    1 0.51   0.0   98.6   8.4e-23 !   -
E_indicum_HHS_31          -         glmS                 RF00234    cm        1      171   236095   235935      -    no    1 0.51   0.0   98.5   8.8e-23 !   -
E_sp_MH3                  -         glmS                 RF00234    cm        1      171   125681   125841      +    no    1 0.52   0.0   98.0   1.2e-22 !   -
E_sp_ZWU0009_fita         -         glmS                 RF00234    cm        1      171   164385   164545      +    no    1 0.52   0.0   97.8   1.4e-22 !   -
E_acetylicum_DSM_20416    -         glmS                 RF00234    cm        1      171  2878407  2878567      +    no    1 0.52   0.0   97.8   1.4e-22 !   -
E_enclense_NIO-1109       -         glmS                 RF00234    cm        1      171  1975185  1975345      +    no    1 0.52   0.0   97.2   2.1e-22 !   -
E_sp_U13-1                -         glmS                 RF00234    cm        1      171   585920   586080      +    no    1 0.51   0.0   96.2   3.8e-22 !   -
Echiriqhuca               -         glmS                 RF00234    cm        1      171   114044   114190      +    no    1 0.58   0.0   84.2   7.6e-19 !   -
Emexicanum                -         glmS                 RF00234    cm        1      171  2100281  2100135      -    no    1 0.58   0.0   84.1   8.1e-19 !   -
E_sp_U13-1                -         ydaO-yuaA            RF00379    cm        1      136  3125227  3125074      -    no    1 0.55   0.0  101.1   1.5e-23 !   -
E_sp_ZWU0009_fita         -         ydaO-yuaA            RF00379    cm        1      136  2728458  2728305      -    no    1 0.55   0.0  101.1   1.5e-23 !   -
E_acetylicum_DSM_20416    -         ydaO-yuaA            RF00379    cm        1      136  2220322  2220169      -    no    1 0.55   0.0  101.1   1.5e-23 !   -
E_sp_MH3                  -         ydaO-yuaA            RF00379    cm        1      136  2625053  2624900      -    no    1 0.54   0.0  100.2   2.7e-23 !   -
E_oxidotolerans_JCM_12280 -         ydaO-yuaA            RF00379    cm        1      136  1082638  1082487      -    no    1 0.54   0.0   99.7   3.8e-23 !   -
E_sibiricum_255-15        -         ydaO-yuaA            RF00379    cm        1      136  2525926  2525774      -    no    1 0.54   0.0   99.0   5.6e-23 !   -
E_enclense_NIO-1109       -         ydaO-yuaA            RF00379    cm        1      136   269594   269747      +    no    1 0.55   0.0   98.7   6.8e-23 !   -
E_indicum_HHS_31          -         ydaO-yuaA            RF00379    cm        1      136  2380928  2380775      -    no    1 0.55   0.0   98.7   6.8e-23 !   -
E_sp_AT1b                 -         ydaO-yuaA            RF00379    cm        1      136  1228128  1227986      -    no    1 0.58   0.0   94.9   7.7e-22 !   -
E_profundum_PHM_11        -         ydaO-yuaA            RF00379    cm        1      136   870517   870659      +    no    1 0.58   0.0   94.9   7.7e-22 !   -
E_oxidotolerans_JCM_12280 -         ykkC-yxkD            RF00442    cm        1      108  2023745  2023842      +    no    1 0.53   0.0   62.6   9.1e-12 !   -
E_sp_MH3                  -         ykkC-yxkD            RF00442    cm        1      108   402386   402474      +    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_sp_U13-1                -         ykkC-yxkD            RF00442    cm        1      108   880044   880132      +    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_sp_ZWU0009_fita         -         ykkC-yxkD            RF00442    cm        1      108   455199   455287      +    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_acetylicum_DSM_20416    -         ykkC-yxkD            RF00442    cm        1      108    14496    14584      +    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_indicum_HHS_31          -         ykkC-yxkD            RF00442    cm        1      108  1935626  1935538      -    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_enclense_NIO-1109       -         ykkC-yxkD            RF00442    cm        1      108  2268343  2268431      +    no    1 0.57   0.0   59.8   4.9e-11 !   -
E_sibiricum_255-15        -         ykkC-yxkD            RF00442    cm        1      108   430975   431063      +    no    1 0.51   0.0   59.5   5.9e-11 !   -
E_antarcticum_dsm14480    -         ykkC-yxkD            RF00442    cm        1      108  1992257  1992345      +    no    1 0.52   0.0   59.5   5.9e-11 !   -
E_sibiricum_255-15        -         Glycine              RF00504    cm        1       94  2993129  2993054      -    no    1 0.53   0.0   51.9   1.7e-08 !   -
E_oxidotolerans_JCM_12280 -         Glycine              RF00504    cm        1       94  1517046  1516970      -    no    1 0.55   0.0   51.7   1.8e-08 !   -
E_antarcticum_dsm14480    -         Glycine              RF00504    cm        1       94  1506654  1506579      -    no    1 0.54   0.0   51.3   2.3e-08 !   -
E_sp_U13-1                -         Glycine              RF00504    cm        1       94   380871   380794      -    no    1 0.55   0.0   51.0   2.9e-08 !   -
E_sp_ZWU0009_fita         -         Glycine              RF00504    cm        1       94  3204960  3204883      -    no    1 0.55   0.0   51.0   2.9e-08 !   -
E_sp_MH3                  -         Glycine              RF00504    cm        1       94  3089468  3089391      -    no    1 0.56   0.0   50.0     5e-08 !   -
E_acetylicum_DSM_20416    -         Glycine              RF00504    cm        1       94  2679742  2679665      -    no    1 0.56   0.0   50.0     5e-08 !   -
E_enclense_NIO-1109       -         Glycine              RF00504    cm        1       94  2352301  2352378      +    no    1 0.56   0.0   50.0     5e-08 !   -
E_indicum_HHS_31          -         Glycine              RF00504    cm        1       94  2429762  2429839      +    no    1 0.56   0.0   50.0     5e-08 !   -
Echiriqhuca               -         L10_leader           RF00557    cm        1      139    65905    66058      +    no    1 0.45   0.0   56.3   1.7e-06 !   -
E_sp_MH3                  -         L10_leader           RF00557    cm        1      139    77073    77224      +    no    1 0.45   0.0   56.0     2e-06 !   -
E_sp_U13-1                -         L10_leader           RF00557    cm        1      139   537131   537282      +    no    1 0.45   0.0   56.0     2e-06 !   -
E_sp_ZWU0009_fita         -         L10_leader           RF00557    cm        1      139   115598   115749      +    no    1 0.45   0.0   56.0     2e-06 !   -
E_acetylicum_DSM_20416    -         L10_leader           RF00557    cm        1      139  2829656  2829807      +    no    1 0.45   0.0   56.0     2e-06 !   -
E_enclense_NIO-1109       -         L10_leader           RF00557    cm        1      139  3173835  3173986      +    no    1 0.45   0.0   56.0     2e-06 !   -
E_indicum_HHS_31          -         L10_leader           RF00557    cm        1      139    98549    98398      -    no    1 0.45   0.0   56.0     2e-06 !   -
Emexicanum                -         L10_leader           RF00557    cm        1      139  2823567  2823414      -    no    1 0.45   0.0   55.6   2.4e-06 !   -
E_oxidotolerans_JCM_12280 -         L10_leader           RF00557    cm        1      139  1675781  1675935      +    no    1 0.45   0.0   54.9   3.3e-06 !   -
Ealkaliphilum_12_1        -         L10_leader           RF00557    cm        1      139  1953864  1954017      +    no    1 0.45   0.0   54.7   3.6e-06 !   -
Eaurantiacum              -         L10_leader           RF00557    cm        1      139   585916   586069      +    no    1 0.45   0.0   54.7   3.6e-06 !   -
E_sp_AT1b                 -         L10_leader           RF00557    cm        1      139  1590846  1590693      -    no    1 0.46   0.0   53.4   6.5e-06 !   -
E_marinum_DSM_16307       -         L10_leader           RF00557    cm        1      139   526439   526592      +    no    1 0.46   0.0   53.4   6.5e-06 !   -
E_profundum_PHM_11        -         L10_leader           RF00557    cm        1      139   537219   537372      +    no    1 0.46   0.0   53.4   6.5e-06 !   -
E_antarcticum_dsm14480    -         L10_leader           RF00557    cm        1      139  1660239  1660393      +    no    1 0.45   0.0   52.9   7.9e-06 !   -
Eaurantiacum              -         L20_leader           RF00558    cm        1      127  1537341  1537484      +    no    1 0.51   0.0   56.2   6.5e-09 !   -
Ealkaliphilum_12_1        -         L20_leader           RF00558    cm        1      127   433018   433160      +    no    1 0.52   0.0   55.9   7.7e-09 !   -
Echiriqhuca               -         L20_leader           RF00558    cm        1      127  1007346  1007488      +    no    1 0.53   0.0   54.3   1.9e-08 !   -
E_oxidotolerans_JCM_12280 -         L20_leader           RF00558    cm        1      127   712667   712521      -    no    1 0.43   0.0   52.8   4.5e-08 !   -
Emexicanum                -         L20_leader           RF00558    cm        1      127  1183898  1183756      -    no    1 0.54   0.0   52.7   4.7e-08 !   -
E_antarcticum_dsm14480    -         L20_leader           RF00558    cm        1      127   638727   638582      -    no    1 0.42   0.0   51.7   8.2e-08 !   -
E_sibiricum_255-15        -         L20_leader           RF00558    cm        1      127  2151872  2151727      -    no    1 0.43   0.0   51.2   1.1e-07 !   -
E_sp_AT1b                 -         L20_leader           RF00558    cm        1      127   600462   600318      -    no    1 0.49   0.0   46.9   1.3e-06 !   -
E_profundum_PHM_11        -         L20_leader           RF00558    cm        1      127  1466793  1466937      +    no    1 0.49   0.0   46.9   1.3e-06 !   -
